Date,Open,High,Low,Close,Volume
2016-01-04 00:00:00-05:00,23.324098221540225,23.951469438129088,23.18544005892051,23.946922302246094,270597600
2016-01-05 00:00:00-05:00,24.037843735016143,24.060574209670165,23.278635129382657,23.346826553344727,223164000
2016-01-06 00:00:00-05:00,22.85810962654011,23.26953860442503,22.701268164352147,22.88993263244629,273829600
2016-01-07 00:00:00-05:00,22.430766066141253,22.760362156960614,21.91932277983463,21.92386817932129,324377600
2016-01-08 00:00:00-05:00,22.401223485939404,22.528515521182168,21.994341605603946,22.03980255126953,283192000
2016-01-11 00:00:00-05:00,22.496691265854476,22.51714817000332,22.12617781573645,22.39667510986328,198957600
2016-01-12 00:00:00-05:00,22.855845866284955,22.887668883431274,22.467147221866785,22.72173309326172,196616800
2016-01-13 00:00:00-05:00,22.80355770243733,23.00131645336749,22.117087727149993,22.137544631958008,249758400
2016-01-14 00:00:00-05:00,22.26711336461863,22.839931058969807,21.762488831003015,22.621713638305664,252680400
2016-01-15 00:00:00-05:00,21.867050622610694,22.210286529062614,21.676112545415698,22.078447341918945,319335600
2016-01-19 00:00:00-05:00,22.369404249079683,22.42395773992203,21.70793645249743,21.971614837646484,212350800
2016-01-20 00:00:00-05:00,21.617010150331758,22.319393412131134,21.23513229300006,22.001161575317383,289337600
2016-01-21 00:00:00-05:00,22.062531103073432,22.24892373883101,21.58063887777148,21.88977813720703,208646000
2016-01-22 00:00:00-05:00,22.419408285468794,23.06269094050142,22.36030939909493,23.053598403930664,263202000
2016-01-25 00:00:00-05:00,23.07632484113988,23.078598408440822,22.55124351916379,22.603525161743164,207178000
2016-01-26 00:00:00-05:00,22.7149082057037,22.930850299260385,22.292114820357334,22.728546142578125,300308000
2016-01-27 00:00:00-05:00,21.83068230310503,21.964793324447214,21.21694905040379,21.23513412475586,533478800
2016-01-28 00:00:00-05:00,21.319238763649768,21.48517279776782,21.001006899822745,21.38743019104004,222715200
2016-01-29 00:00:00-05:00,21.54654760284179,22.126182556152344,21.446531425422666,22.126182556152344,257666000
2016-02-01 00:00:00-05:00,21.928419317083527,21.982972792001625,21.6851996458867,21.919326782226562,163774000
2016-02-02 00:00:00-05:00,21.68975232656875,21.830684062821216,21.430621065948362,21.476083755493164,149428800
2016-02-03 00:00:00-05:00,21.59428395617093,22.01253030773645,21.385160780388166,21.90114974975586,183857200
2016-02-04 00:00:00-05:00,21.907999519108795,22.243955974681526,21.75487705437273,22.077119827270508,185886800
2016-02-05 00:00:00-05:00,22.05883219749937,22.150249176829945,21.412060861139175,21.487478256225586,185672400
2016-02-08 00:00:00-05:00,21.284080041714247,21.871431924298054,21.263512133246333,21.7137393951416,216085600
2016-02-09 00:00:00-05:00,21.54919094101145,21.926284986921775,21.466915813044313,21.709169387817383,177324800
2016-02-10 00:00:00-05:00,21.921714584015977,22.01998756296767,21.505768852004383,21.544620513916016,169374400
2016-02-11 00:00:00-05:00,21.43492016349069,21.647463953861468,21.160669155212812,21.414350509643555,200298800
2016-02-12 00:00:00-05:00,21.52633834298064,21.59718569576565,21.256659129097663,21.480628967285156,161405600
2016-02-16 00:00:00-05:00,21.716021826277302,22.13425336815571,21.62232067799619,22.086259841918945,196231600
2016-02-17 00:00:00-05:00,22.093124463484724,22.445078870695582,21.97428355344578,22.424510955810547,179452800
2016-02-18 00:00:00-05:00,22.589052392942197,22.60048017114752,21.960562951600757,21.99941635131836,156084000
2016-02-19 00:00:00-05:00,21.93999486024759,22.113686974442107,21.894287235075726,21.94913673400879,141496800
2016-02-22 00:00:00-05:00,22.01085030560041,22.145690813676666,21.921719183157958,22.1411190032959,137123200
2016-02-23 00:00:00-05:00,22.03140993432072,22.05426374491508,21.60860833560614,21.64060401916504,127770400
2016-02-24 00:00:00-05:00,21.478347155450933,22.02684577471441,21.327508814609267,21.962854385375977,145022800
2016-02-25 00:00:00-05:00,21.95142696191197,22.113691329956055,21.768592937945254,22.113691329956055,110330800
2016-02-26 00:00:00-05:00,22.214243824828657,22.40164787553876,22.072549142361332,22.147968292236328,115964400
2016-02-29 00:00:00-05:00,22.136546061990195,22.44964877429314,22.08855252103302,22.097694396972656,140865200
2016-03-01 00:00:00-05:00,22.317083606231602,23.030132155061935,22.264518280412936,22.975282669067383,201628400
2016-03-02 00:00:00-05:00,22.9707166055274,23.057561785446033,22.7718847866734,23.02556610107422,132678400
2016-03-03 00:00:00-05:00,22.98671971455651,23.244971152910708,22.957008183950713,23.196977615356445,147822800
2016-03-04 00:00:00-05:00,23.39580959273931,23.711196445462125,23.16726794025293,23.542076110839844,184220400
2016-03-07 00:00:00-05:00,23.400380814958677,23.500939704984987,23.07356616600768,23.281539916992188,143315600
2016-03-08 00:00:00-05:00,23.032426052768116,23.256397625733392,22.94558085783245,23.089561462402344,126247600
2016-03-09 00:00:00-05:00,23.153550123261564,23.2152573348554,22.91586663785852,23.11012840270996,108806800
2016-03-10 00:00:00-05:00,23.17640657270779,23.366094792567832,22.888443642649552,23.12155532836914,134054400
2016-03-11 00:00:00-05:00,23.366098509031037,23.375240384541527,23.19697817117314,23.370670318603516,109632800
2016-03-14 00:00:00-04:00,23.290683039684545,23.519224715700048,23.260971505876377,23.430091857910156,100304400
2016-03-15 00:00:00-04:00,23.759188186759946,24.038009260692522,23.734048467396562,23.9008846282959,160270800
2016-03-16 00:00:00-04:00,23.90773682872807,24.296256849864495,23.903165020309604,24.21855354309082,153214000
2016-03-17 00:00:00-04:00,24.115711546369337,24.33282713669212,23.98772879410107,24.179704666137695,137682800
2016-03-18 00:00:00-04:00,24.303117503811986,24.3396850036728,24.040296009008458,24.207130432128906,176820800
2016-03-21 00:00:00-04:00,24.209413586264365,24.602505446935744,24.028865499391618,24.204843521118164,142010800
2016-03-22 00:00:00-04:00,24.05400667332523,24.520231810006315,24.044864798845097,24.389963150024414,129777600
2016-03-23 00:00:00-04:00,24.335116019367796,24.469954757918938,24.20256144193368,24.255125045776367,102814000
2016-03-24 00:00:00-04:00,24.104288171160334,24.28255037967195,23.971733595321396,24.149995803833008,104532000
2016-03-28 00:00:00-04:00,24.225412809781407,24.268836277497755,24.010583119354344,24.040294647216797,77645600
2016-03-29 00:00:00-04:00,23.97172846322124,24.63449945688908,23.969442558986668,24.609359741210938,124760400
2016-03-30 00:00:00-04:00,24.831052343789946,25.235570325152754,24.81962456304342,25.039024353027344,182404400
2016-03-31 00:00:00-04:00,25.07558476278489,25.11672232074648,24.88360891108612,24.908748626708984,103553600
2016-04-01 00:00:00-04:00,24.860759591110003,25.13958067392963,24.728205019993403,25.13729476928711,103496000
2016-04-04 00:00:00-04:00,25.23556767136621,25.640087353824033,25.201286076366237,25.39554786682129,149424800
2016-04-05 00:00:00-04:00,25.027593725625223,25.30641478581058,25.007024072781046,25.096155166625977,106314800
2016-04-06 00:00:00-04:00,25.19215144237939,25.363557711148193,24.956752035283724,25.358985900878906,105616400
2016-04-07 00:00:00-04:00,25.128149055771935,25.235563890315152,24.709919239065695,24.805906295776367,127207600
2016-04-08 00:00:00-04:00,24.890469375733577,25.087013570353818,24.721347316729528,24.83333396911621,94326800
2016-04-11 00:00:00-04:00,24.904185230150805,25.278993416987635,24.872189536906284,24.915611267089844,117630000
2016-04-12 00:00:00-04:00,24.988743699721045,25.253852856242425,24.833337048340933,25.240140914916992,108929200
2016-04-13 00:00:00-04:00,25.322413310278208,25.674365886202708,25.322413310278208,25.605804443359375,133029200
2016-04-14 00:00:00-04:00,25.509813568359377,25.68578983004683,25.44353629629595,25.6195125579834,101895600
2016-04-15 00:00:00-04:00,25.621801647923114,25.66522511451689,25.077873209624215,25.105297088623047,187756000
2016-04-18 00:00:00-04:00,24.885896721611203,24.89960866077074,24.44024126258449,24.56365394592285,243286000
2016-04-19 00:00:00-04:00,24.65507360884548,24.68249923570468,24.277981265429805,24.43338966369629,129539600
