Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,175.59705751559707,180.5836495821929,175.4785691318744,179.7245635986328,104487900
2022-01-04 00:00:00-05:00,180.33678994658433,180.6428949847129,176.87085402756523,177.44357299804688,99310400
2022-01-05 00:00:00-05:00,177.35469870642623,177.9076645654721,172.44710410660988,172.7235870361328,94537600
2022-01-06 00:00:00-05:00,170.53144774609515,173.0988062453202,169.48476030273352,169.84024047851562,96904000
2022-01-07 00:00:00-05:00,170.71909340703448,171.95339769017494,168.88244803103385,170.0081329345703,86709100
2022-01-10 00:00:00-05:00,166.95691331364495,170.33396755803727,166.05833630344532,170.02786254882812,106765600
2022-01-11 00:00:00-05:00,170.15622340818746,172.98029656127753,168.67505857378688,172.88156127929688,76138300
2022-01-12 00:00:00-05:00,173.90853099714386,174.9552186157356,172.62486659981641,173.32594299316406,74805200
2022-01-13 00:00:00-05:00,173.57278034449035,174.4022290921259,169.6328761924382,170.02786254882812,84505800
2022-01-14 00:00:00-05:00,169.18854740819773,171.59791169883235,168.94168655984893,170.89683532714844,80440800
2022-01-18 00:00:00-05:00,169.3564122336628,170.37347773103136,167.2827901324607,167.6678924560547,90956700
2022-01-19 00:00:00-05:00,167.86536576070108,168.93180636300826,163.85634825975467,164.1427001953125,94815000
2022-01-20 00:00:00-05:00,164.88327629201848,167.54937016071776,162.11843206747562,162.4442901611328,91420500
2022-01-21 00:00:00-05:00,162.35543751746508,164.24145797528735,160.26206238901995,160.3706817626953,122848900
2022-01-24 00:00:00-05:00,158.0106910909294,160.26206075212355,152.75748517001642,159.59059143066406,162294600
2022-01-25 00:00:00-05:00,156.98372402537987,160.71625831354515,155.04834368857698,157.773681640625,115798400
2022-01-26 00:00:00-05:00,161.4469708117496,162.32579469849605,155.8383004035673,157.684814453125,108275300
2022-01-27 00:00:00-05:00,160.41017148991344,161.78271716337022,156.292534469543,157.22073364257812,121954600
2022-01-28 00:00:00-05:00,163.62923981024903,168.21097622981952,160.7557761219747,168.19122314453125,179935700
2022-01-31 00:00:00-05:00,168.02334423109676,172.80256586518593,167.38149708899897,172.5853271484375,115541600
2022-02-01 00:00:00-05:00,171.8250236501793,172.64460349474427,170.14637285391444,172.41749572753906,86213900
2022-02-02 00:00:00-05:00,172.55570950680544,173.67152521095346,171.15354188711606,173.63201904296875,84914300
2022-02-03 00:00:00-05:00,172.28907431797487,174.0269838820239,169.95870791206173,170.72891235351562,89418100
2022-02-04 00:00:00-05:00,169.74024560708847,172.13291622172343,168.75154422749532,170.44223022460938,82465400
2022-02-07 00:00:00-05:00,170.9069281895428,171.98460911739758,169.01850485523013,169.72048950195312,77251200
2022-02-08 00:00:00-05:00,169.7896947815161,173.36880426812058,169.49308133099055,172.85467529296875,74829200
2022-02-09 00:00:00-05:00,174.06088720040142,174.65409899781628,172.92387152084686,174.2882843017578,71285000
2022-02-10 00:00:00-05:00,172.1724432957593,173.49729941331202,169.6117105566721,170.17526245117188,90865900
2022-02-11 00:00:00-05:00,170.38291447017576,171.12444052190708,166.14137700589643,166.73460388183594,98670700
2022-02-14 00:00:00-05:00,165.4789445765699,167.6639812569009,164.6780988753327,166.97189331054688,86185500
2022-02-15 00:00:00-05:00,169.03826372626685,170.99588809065213,168.3263975780568,170.8376922607422,62527400
2022-02-16 00:00:00-05:00,169.9083301747361,171.3814855061757,168.12866475738736,170.6004180908203,61177400
2022-02-17 00:00:00-05:00,169.0975952357169,169.9676572747824,166.56652212540175,166.97189331054688,69589300
2022-02-18 00:00:00-05:00,167.901260481449,168.61311153150533,164.3122699674254,165.40972900390625,82772700
2022-02-22 00:00:00-05:00,163.11594083451655,164.8066267430459,160.3179142665062,162.46340942382812,91162800
2022-02-23 00:00:00-05:00,163.66962699854807,164.27273547030302,157.94505239483,158.26144409179688,90009200
2022-02-24 00:00:00-05:00,150.85606551735563,161.0100333951733,150.28261687942302,160.90127563476562,141147500
2022-02-25 00:00:00-05:00,161.9888438848694,163.25438054909597,159.05239933633467,162.98744201660156,91974200
2022-02-28 00:00:00-05:00,161.21764162242386,163.55097743945427,160.59475493691937,163.25436401367188,95056600
2022-03-01 00:00:00-05:00,162.8391159278842,164.71765762085607,160.13996535717067,161.35606384277344,83474400
2022-03-02 00:00:00-05:00,162.53262038676084,165.46906471272362,161.10888797582302,164.6781005859375,79724800
2022-03-03 00:00:00-05:00,166.5665183641221,167.00154937383127,163.67951221996196,164.35182189941406,76678400
2022-03-04 00:00:00-05:00,162.63149380689765,163.67951484543383,160.26849813569712,161.32640075683594,83737200
2022-03-07 00:00:00-05:00,161.51427827988587,163.15552639708605,157.2430805415896,157.50015258789062,96418800
2022-03-08 00:00:00-05:00,157.0255608067533,161.03968600579563,154.03967840747922,155.66114807128906,131148300
2022-03-09 00:00:00-05:00,159.65550960559352,161.56371129304324,157.60890540179275,161.10890197753906,91454900
2022-03-10 00:00:00-05:00,158.38996932496497,158.57782501434883,154.21764799767786,156.7289581298828,105342000
2022-03-11 00:00:00-05:00,157.13429300058723,157.48034449593976,152.7543534096585,152.98175048828125,96970100
2022-03-14 00:00:00-04:00,149.73882159092994,152.37865247586845,148.40408377434892,148.91819763183594,108732100
2022-03-15 00:00:00-04:00,149.19501624904436,153.81226447578743,148.68090244863347,153.33767700195312,92964300
2022-03-16 00:00:00-04:00,155.2755400866982,158.19220586505833,152.71480737498982,157.78683471679688,102300200
2022-03-17 00:00:00-04:00,156.81793708064538,159.18093293504555,155.8490138869682,158.8052215576172,75615400
2022-03-18 00:00:00-04:00,158.69644815284178,162.62159371666647,157.95492214083035,162.1272430419922,123511700
2022-03-21 00:00:00-04:00,161.66257728172076,164.4705010151536,161.16822653035138,163.51145935058594,95811400
2022-03-22 00:00:00-04:00,163.6399679966274,167.50579420271703,163.04675619137132,166.91258239746094,81532000
2022-03-23 00:00:00-04:00,166.09196206659246,170.68941777592153,165.75579210783724,168.28688049316406,98062700
