Date,Open,High,Low,Close,Volume
2019-01-02 00:00:00-05:00,37.1189095271484,38.06791289417121,36.96074168985766,37.84503936767578,148158800
2019-01-03 00:00:00-05:00,34.50436774903168,34.92135476947222,34.02986779937338,34.075401306152344,365248800
2019-01-04 00:00:00-05:00,34.63617016860271,35.59955184185719,34.46122893526052,35.530052185058594,234428400
2019-01-07 00:00:00-05:00,35.63549502718039,35.66665029584248,34.96448294328818,35.450965881347656,219111200
2019-01-08 00:00:00-05:00,35.84158962468306,36.38319395665407,35.592358458713065,36.12677001953125,164101200
2019-01-09 00:00:00-05:00,36.2561846695976,37.03264208716452,35.858373520341054,36.740272521972656,180396400
2019-01-10 00:00:00-05:00,36.54615481003552,36.89843607025033,36.15313401277351,36.857696533203125,143122800
2019-01-11 00:00:00-05:00,36.63722117877378,36.83372974566593,36.308902421848416,36.495826721191406,108092800
2019-01-14 00:00:00-05:00,36.15073808073066,36.25138934480492,35.76011244463734,35.94703674316406,129756800
2019-01-15 00:00:00-05:00,36.01174617764435,36.75944344949594,35.95902355906794,36.68275833129883,114843600
2019-01-16 00:00:00-05:00,36.68515406666396,37.35616623097154,36.665981872629786,37.130897521972656,122278800
2019-01-17 00:00:00-05:00,36.953556971911205,37.78273698328957,36.72828826594683,37.35137176513672,119284800
2019-01-18 00:00:00-05:00,37.74438666423543,37.83545365617938,37.38012235318111,37.58142852783203,135004000
2019-01-22 00:00:00-05:00,37.4831790270079,37.559864146852505,36.574915070246604,36.737876892089844,121576000
2019-01-23 00:00:00-05:00,36.94156948626985,37.178821242128286,36.354435291730624,36.886451721191406,92522400
2019-01-24 00:00:00-05:00,36.93198104440299,37.020649220383596,36.364019105549964,36.594078063964844,101766000
2019-01-25 00:00:00-05:00,37.26030690460457,37.89537351856648,36.98231922065044,37.80670166015625,134142000
2019-01-28 00:00:00-05:00,37.33459534668449,37.46400674264868,36.82414984868966,37.456817626953125,104768400
2019-01-29 00:00:00-05:00,37.44483572139115,37.89537315494204,36.93199139761987,37.06858825683594,166348800
2019-01-30 00:00:00-05:00,39.12235266935086,39.81732714994643,38.398618076945574,39.601646423339844,244439200
2019-01-31 00:00:00-05:00,39.807749270016146,40.50032870936903,39.43629581973971,39.88683319091797,162958400
2019-02-01 00:00:00-05:00,40.01145108850295,40.49553523063142,39.76461139846882,39.906005859375,130672400
2019-02-04 00:00:00-05:00,40.11928848752099,41.137787814574985,40.088133220307284,41.03953170776367,125982000
2019-02-05 00:00:00-05:00,41.42537096823566,41.95738747750817,41.30315234297334,41.741703033447266,144406400
2019-02-06 00:00:00-05:00,41.85433690913605,42.07481531343618,41.42297533941336,41.75608444213867,112958400
2019-02-07 00:00:00-05:00,41.315126741844416,41.684185039231444,40.82145468132049,40.96524429321289,126966800
2019-02-08 00:00:00-05:00,40.671616713465426,41.073543000415455,40.5344303790024,41.01337432861328,95280000
2019-02-11 00:00:00-05:00,41.167418651279384,41.20592749446135,40.73420334649584,40.777523040771484,83973600
2019-02-12 00:00:00-05:00,40.93877482089629,41.1553806183466,40.842502721269966,41.12890625,89134000
2019-02-13 00:00:00-05:00,41.249244947167085,41.511579541328246,40.895452773520105,40.95802688598633,89960800
2019-02-14 00:00:00-05:00,40.844908022887715,41.21795089800319,40.76548492522949,41.107242584228516,87342800
2019-02-15 00:00:00-05:00,41.21555334151994,41.32385625085599,40.854541195462836,41.01579284667969,98507200
2019-02-19 00:00:00-05:00,40.8449109328254,41.26127719651094,40.79196219728099,41.13853073120117,75891200
2019-02-20 00:00:00-05:00,41.201101047148946,41.71373931548308,41.15296684330449,41.40326690673828,104457600
2019-02-21 00:00:00-05:00,41.347927163496266,41.48510987587409,40.98691500026273,41.16982650756836,68998800
2019-02-22 00:00:00-05:00,41.294967455257144,41.636725105026024,41.24683324742013,41.6295051574707,75652800
2019-02-25 00:00:00-05:00,41.91591300938674,42.32746475244314,41.86536969884041,41.93275833129883,87493600
2019-02-26 00:00:00-05:00,41.80760810199442,42.1902800334257,41.67764169392784,41.956825256347656,68280800
2019-02-27 00:00:00-05:00,41.68727470168167,42.118080884585716,41.5717481785522,42.0867919921875,111341600
2019-02-28 00:00:00-05:00,41.9544213444829,42.09641855599935,41.61747451383466,41.672828674316406,112861600
2019-03-01 00:00:00-05:00,41.94479276155313,42.15417860702932,41.610255024888794,42.11085891723633,103544800
2019-03-04 00:00:00-05:00,42.28414207291177,42.77993140768897,41.870181261419106,42.32265090942383,109744800
2019-03-05 00:00:00-05:00,42.34431350916177,42.358753405692546,42.007366676355296,42.245635986328125,78949600
2019-03-06 00:00:00-05:00,42.03865177053742,42.2360067983813,41.862960257938255,42.0025520324707,83241600
2019-03-07 00:00:00-05:00,41.84611112067233,41.98329746966129,41.40086510563405,41.516387939453125,99185600
2019-03-08 00:00:00-05:00,40.991723645274746,41.65357918295048,40.794368594922446,41.61507034301758,95997600
2019-03-11 00:00:00-04:00,42.236007479528915,43.10965420647507,42.20231316598835,43.056705474853516,128044000
2019-03-12 00:00:00-04:00,43.32145521831007,43.96405636335971,43.169828949876305,43.540470123291016,129870400
2019-03-13 00:00:00-04:00,43.86296825821824,44.115677451800046,43.54287043600192,43.73300552368164,124130000
2019-03-14 00:00:00-04:00,44.26008006419884,44.308217946693844,43.93757681694938,44.21916580200195,94318000
2019-03-15 00:00:00-04:00,44.48872592081958,45.08559823114833,44.22157681995226,44.79438018798828,156171600
2019-03-18 00:00:00-04:00,44.71736502016686,45.340711681846344,44.714955922557245,45.25166320800781,104879200
2019-03-19 00:00:00-04:00,45.33108471272051,45.48511638571286,44.74624323693075,44.8930549621582,126585600
2019-03-20 00:00:00-04:00,44.82085428680649,45.60545626302313,44.45984218901011,45.28535842895508,124140800
2019-03-21 00:00:00-04:00,45.73300170333905,47.25165827952488,45.682458406912055,46.95322036743164,204136800
2019-03-22 00:00:00-04:00,47.0134043060359,47.57899143175247,45.91592804476948,45.98091125488281,169630800
2019-03-25 00:00:00-04:00,46.09161213010793,46.2047295369624,44.90990210169952,45.42494583129883,175381200
2019-03-26 00:00:00-04:00,46.127715775725164,46.42133921556316,44.42373838913249,44.95562744140625,199202000
2019-03-27 00:00:00-04:00,45.427351087756456,45.670431220518,44.89786746518803,45.359962463378906,119393600
2019-03-28 00:00:00-04:00,45.475485838520555,45.622297558899305,45.133728190118546,45.42013168334961,83121600
2019-03-29 00:00:00-04:00,45.68728384319858,45.7474525249171,45.37681138898425,45.716163635253906,94256000
2019-04-01 00:00:00-04:00,46.1228988115024,46.13252418352973,45.3383006209173,46.02663040161133,111448000
2019-04-02 00:00:00-04:00,45.99052288979781,46.80159904399455,45.98089751862936,46.695701599121094,91062800
2019-04-03 00:00:00-04:00,46.5103821762196,47.29257489069677,46.48631323912016,47.01580047607422,93087200
2019-04-04 00:00:00-04:00,46.88103531646928,47.26130188146143,46.483923427772744,47.0976448059082,76457200
2019-04-05 00:00:00-04:00,47.2805386571288,47.43697939762671,47.15538679921129,47.41291046142578,74106400
2019-04-08 00:00:00-04:00,47.27333821542765,48.19030850799653,47.25408379300347,48.15902328491211,103526800
2019-04-09 00:00:00-04:00,48.21196916906331,48.82087601154265,47.9496308924478,48.01461410522461,143072800
2019-04-10 00:00:00-04:00,47.81725107482381,48.31304407732756,47.696913716162705,48.28416061401367,86781200
2019-04-11 00:00:00-04:00,48.33952066811597,48.375620408414015,47.75949369129462,47.88223648071289,83603200
2019-04-12 00:00:00-04:00,47.94239916534374,48.16863396932321,47.22278416778864,47.86297607421875,111042800
2019-04-15 00:00:00-04:00,47.7931860099468,48.09884393052025,47.65599965773498,47.949623107910156,70146400
2019-04-16 00:00:00-04:00,48.00497292473952,48.46465876902754,47.7883635109391,47.954429626464844,102785600
2019-04-17 00:00:00-04:00,48.02422730713734,48.948420932404964,47.8004016022239,48.88825225830078,115627200
2019-04-18 00:00:00-04:00,48.885852767246796,49.1337474594759,48.74145012446377,49.0639533996582,96783200
2019-04-22 00:00:00-04:00,48.81605435968994,49.323878170586,48.69812242370955,49.22520065307617,77758000
2019-04-23 00:00:00-04:00,49.20112592763897,50.00016767440768,49.07356863362176,49.935184478759766,93292000
2019-04-24 00:00:00-04:00,49.906319032601,50.17587359215342,49.83171044361098,49.858184814453125,70162400
2019-04-25 00:00:00-04:00,49.77875103571295,50.002576754723314,49.36719566306192,49.405704498291016,74172800
2019-04-26 00:00:00-04:00,49.314255860092565,49.33832480456912,48.645180334584005,49.16985321044922,74596400
2019-04-29 00:00:00-04:00,49.19391012432461,49.57177118845587,49.06394739448613,49.24445343017578,88818800
2019-04-30 00:00:00-04:00,48.87140842210407,48.95323694614056,47.92074400545595,48.29619598388672,186139600
2019-05-01 00:00:00-04:00,50.51280793629439,51.81966981330059,50.35636717560595,50.666839599609375,259309200
2019-05-02 00:00:00-04:00,50.503182385913796,51.17947776183021,50.0916306710772,50.33711624145508,127985200
2019-05-03 00:00:00-04:00,50.755891147076504,50.98453139476291,50.59704495177257,50.96287155151367,83569600
2019-05-06 00:00:00-04:00,49.167437497378444,50.26250822043069,48.97730608225386,50.175865173339844,129772400
2019-05-07 00:00:00-04:00,49.55010749927779,49.92074491459882,48.334699552164565,48.82326889038086,155054800
2019-05-08 00:00:00-04:00,48.59223006809061,49.420151787361725,48.5561303249152,48.83290481567383,105358000
2019-05-09 00:00:00-04:00,48.231206061363146,48.5392693685629,47.33108507755312,48.308223724365234,139634400
2019-05-10 00:00:00-04:00,47.696978009275135,48.042470146043975,46.57353226577919,47.63899230957031,164834800
2019-05-13 00:00:00-04:00,45.351027659792535,45.77865974037161,44.176844002963655,44.8702392578125,229722400
2019-05-14 00:00:00-04:00,45.036943868818035,45.83181131179567,44.79534232928665,45.58054733276367,146118800
2019-05-15 00:00:00-04:00,45.00312209900095,46.327097571013674,44.94272171103352,46.12656784057617,106178800
2019-05-16 00:00:00-04:00,45.88254649978397,46.501045813966996,45.6240310984788,45.92361831665039,132125600
2019-05-17 00:00:00-04:00,45.16257981774915,46.12173834784947,45.12150799313735,45.662696838378906,131516400
2019-05-20 00:00:00-04:00,44.33871953728024,44.53924927543307,43.555929151947815,44.23482894897461,154449200
2019-05-21 00:00:00-04:00,44.74944008600103,45.421092110584844,44.62380624580238,45.08285140991211,113459200
2019-05-22 00:00:00-04:00,44.61413942435868,44.86782176822369,44.10436004848497,44.15992736816406,118994400
2019-05-23 00:00:00-04:00,43.43995962877702,43.61874241721605,42.95917121489025,43.40613555908203,146118800
2019-05-24 00:00:00-04:00,43.53659834660054,44.00530594101403,43.154867457197255,43.23942947387695,94858800
2019-05-28 00:00:00-04:00,43.227351727443626,43.63082590010163,42.983335473047305,43.060646057128906,111792800
2019-05-29 00:00:00-04:00,42.62335411429561,43.33124872402852,42.52188188400361,42.85529327392578,113924800
2019-05-30 00:00:00-04:00,42.99299840116373,43.302248114091846,42.683748688235625,43.07756042480469,84873600
2019-05-31 00:00:00-04:00,42.5774351391925,43.00265617679668,42.27785161165864,42.29718017578125,108174400
2019-06-03 00:00:00-04:00,42.42523309255495,42.985746764124585,41.13749640572967,41.86954879760742,161584400
2019-06-04 00:00:00-04:00,42.38658028945738,43.44721104077163,42.16430728608588,43.40130615234375,123872000
2019-06-05 00:00:00-04:00,44.52233198106089,44.69387069840935,43.76370328466238,44.10194396972656,119093600
2019-06-06 00:00:00-04:00,44.232423383524335,44.80985108634274,44.00773196829313,44.74945068359375,90105200
2019-06-07 00:00:00-04:00,45.06109945909413,46.368164604514206,44.88231668856165,45.940528869628906,122737600
2019-06-10 00:00:00-04:00,46.34159561492287,47.20169659688586,46.29569072770339,46.52762985229492,104883600
2019-06-11 00:00:00-04:00,47.078475620060594,47.35390122461946,46.77405901077349,47.0663948059082,107731600
2019-06-12 00:00:00-04:00,46.85862501227192,47.34666122890406,46.72332871931588,46.91661071777344,73012800
2019-06-13 00:00:00-04:00,47.039818227350125,47.54476455180403,46.77405875021237,46.90693664550781,86698400
2019-06-14 00:00:00-04:00,46.278777744688405,46.77164328572464,45.976775806503994,46.5662841796875,75046000
2019-06-17 00:00:00-04:00,46.6049407766604,47.102643101134326,46.428572665070774,46.8441276550293,58676400
2019-06-18 00:00:00-04:00,47.365992768330905,48.39038115727767,47.163048316167604,47.94583511352539,106204000
2019-06-19 00:00:00-04:00,48.24299276884886,48.29131602511599,47.67039831024264,47.805694580078125,84496800
2019-06-20 00:00:00-04:00,48.409696812037026,48.46768250570588,47.84435012331594,48.189842224121094,86056000
2019-06-21 00:00:00-04:00,48.03039535026148,48.52567933181925,47.87335210966885,48.02556228637695,191202400
2019-06-24 00:00:00-04:00,47.967575388584194,48.3589724494673,47.87818398495137,47.97724151611328,72881600
2019-06-25 00:00:00-04:00,47.94099986962416,48.141529623910834,47.18237105399084,47.250022888183594,84281200
2019-06-26 00:00:00-04:00,47.78154086492724,48.55949817184108,47.68006865357507,48.27199172973633,104270000
2019-06-27 00:00:00-04:00,48.39037761122267,48.69963101741834,48.21642786964957,48.25749969482422,83598800
2019-06-28 00:00:00-04:00,48.00140305518568,48.19951813234024,47.607594962761404,47.817787170410156,124442400
2019-07-01 00:00:00-04:00,49.08619088234746,49.4051067265501,48.477353889399865,48.69479751586914,109012000
2019-07-02 00:00:00-04:00,48.66096915705681,49.07652411872171,48.648888342225845,48.979881286621094,67740800
2019-07-03 00:00:00-04:00,49.11275419227692,49.393012825991164,48.97021018749942,49.385765075683594,45448000
2019-07-05 00:00:00-04:00,49.12967069554924,49.54764029401305,49.02094706202661,49.34227752685547,69062000
2019-07-08 00:00:00-04:00,48.51600933435358,48.65855337192315,47.93616705707726,48.32514572143555,101354400
2019-07-09 00:00:00-04:00,48.127026721913495,48.68512569748166,48.03280226742208,48.619895935058594,82312000
2019-07-10 00:00:00-04:00,48.76726988853425,49.22147825420246,48.697203380966585,49.100677490234375,71588400
2019-07-11 00:00:00-04:00,49.12001231318868,49.38094243899021,48.73345203116759,48.74311447143555,80767200
